alg;params;recAlg;diversityEnhance;noveltyEnhance;r2Score;aucScore;mrr;nDCGFull;novelty10;user_novelty10;ild10
doc2vec;128,1;temporal5;no;yes;-75.78861494045536;0.6497620683012262;0.027558038528896673;0.16973097022767078;0.2792751015761823;0.0008756567425569177;0.6631856427320487
doc2vec;128,1;temporal5;yes;no;-68.20825554640983;0.6597453852889663;0.029393029772329285;0.17390943082311716;0.22017626795096318;0.00017513134851138354;0.8479143152364269
doc2vec;128,1;temporal5;yes;yes;-75.78861494045536;0.6497620683012262;0.028869819614711047;0.1710368809106831;0.27391095096322204;0.0005253940455341507;0.7899126164623465
doc2vec;128,1;window10;no;no;-66.5029664220665;0.6677360140105075;0.02999353239929947;0.17598983362521883;0.22072009632224177;0.0007005253940455342;0.7383374290718038
doc2vec;128,1;window10;no;yes;-69.6591056392294;0.666439387040281;0.031188922942206657;0.175519364273205;0.25000219089317016;0.0007005253940455342;0.736920590192645
doc2vec;128,1;window10;yes;no;-66.5029664220665;0.6677360140105075;0.02709876357267951;0.1730074535901926;0.21991168651488624;0.0008756567425569177;0.8471268213660251
doc2vec;128,1;window10;yes;yes;-69.6591056392294;0.666439387040281;0.02785120315236429;0.1720154080560421;0.24382974605954477;0.0007005253940455342;0.8326409054290719
doc2vec;128,1;window3;no;no;-56.64821834500879;0.6457535481611208;0.03269433450087564;0.17421596497373043;0.22147480035026273;0.00017513134851138354;0.773454837127845
doc2vec;128,1;window3;no;yes;-57.831568516637496;0.6479360525394053;0.03260331173380033;0.17421560945709288;0.2461180525394046;0.0003502626970227671;0.7647946094570929
doc2vec;128,1;window3;yes;no;-56.64821834500879;0.6457535481611208;0.02550007005253941;0.16933680385288985;0.21980584238178635;0.0007005253940455342;0.8740538388791596
doc2vec;128,1;window3;yes;yes;-57.831568516637496;0.6479360525394053;0.027031567425569187;0.16950647460595444;0.237825656742557;0.0007005253940455342;0.8659477355516637
doc2vec;128,1;window5;no;no;-60.65870162697022;0.6565461050788087;0.0329614553415061;0.17585654816112078;0.22119098949211932;0.00017513134851138354;0.7564680087565673
doc2vec;128,1;window5;no;yes;-62.74199125919441;0.6578575726795107;0.031606031523642726;0.17540947460595452;0.24904060070052558;0.0003502626970227671;0.7480695148861652
doc2vec;128,1;window5;yes;no;-60.65870162697022;0.6565461050788087;0.027869849387040273;0.1719239772329247;0.21999319089317004;0.0005253940455341507;0.8631322171628723
doc2vec;128,1;window5;yes;yes;-62.74199125919441;0.6578575726795107;0.027825842381786352;0.1714479176882662;0.2412566287215412;0.0003502626970227671;0.8509866304728549
doc2vec;128,3;last;no;no;-54.27640573555165;0.5232746707530651;0.0220803800350263;0.1570042066549913;0.21314041681260953;0.00017513134851138354;0.8028464238178634
doc2vec;128,3;last;no;yes;-54.67312798949212;0.5262966865148867;0.022582998248686568;0.15771302626970227;0.224938350262697;0.00017513134851138354;0.8127893327495623
doc2vec;128,3;last;yes;no;-54.27640573555165;0.5232746707530651;0.020738201401050812;0.15710582837127846;0.2170465954465852;0.00017513134851138354;0.8817927583187383
doc2vec;128,3;last;yes;yes;-54.67312798949212;0.5262966865148867;0.02081242732049041;0.15682403152364277;0.22550777408056052;0.00017513134851138354;0.8829619299474596
doc2vec;128,3;max;no;no;-36.168810711033274;0.5186507688266206;0.0129616234676007;0.1516523029772329;0.21367643082311757;0.004028021015761823;0.7416292241681259
doc2vec;128,3;max;no;yes;-36.291658122591926;0.5244675849387047;0.013892527145359023;0.15269571453590192;0.22858630472854638;0.005779334500875658;0.7353884938704036
doc2vec;128,3;max;yes;no;-36.168810711033274;0.5186507688266206;0.011912793345008759;0.15151882837127847;0.21642668476357296;0.0035026269702276716;0.8208323152364275
doc2vec;128,3;max;yes;yes;-36.291658122591926;0.5244675849387047;0.013206800350262704;0.15214730647985986;0.22489774080560423;0.0038528896672504398;0.8211774693520143
doc2vec;128,3;mean;no;no;-77.27814256392297;0.5328849439579687;0.017748514886164628;0.15580306654991236;0.21393826269702282;0.0029772329246935208;0.7700165499124352
doc2vec;128,3;mean;no;yes;-76.86108558143599;0.5430381856392297;0.02322703327495622;0.1598312644483362;0.2399704553415061;0.0019264448336252186;0.7752806935201411
doc2vec;128,3;mean;yes;no;-77.27814256392297;0.5328849439579687;0.016022308231173378;0.1550919877408056;0.21600337828371285;0.002802101576182137;0.8531608021015756
doc2vec;128,3;mean;yes;yes;-76.86108558143599;0.5430381856392297;0.02182763747810858;0.15840346584938708;0.23885289842381782;0.002802101576182137;0.8501052626970234
doc2vec;128,3;temporal;no;no;-75.59945995796855;0.5339629824868655;0.017705782837127843;0.1559667740805603;0.21380509982486867;0.0026269702276707535;0.7684870332749565
doc2vec;128,3;temporal;no;yes;-74.99276846935199;0.5549936199649739;0.021030922942206678;0.15826064623467592;0.2872929246935201;0.002101576182136602;0.6945156987740801
doc2vec;128,3;temporal;yes;no;-75.59945995796855;0.5339629824868655;0.01630466900175132;0.15530869352014004;0.215902663747811;0.002802101576182137;0.8517720140105068
doc2vec;128,3;temporal;yes;yes;-74.99276846935199;0.5549936199649739;0.020652166374781122;0.15808203677758317;0.28225397723292467;0.0036777583187390553;0.8114580472854639
doc2vec;128,3;temporal10;no;no;-70.41201999824872;0.5327928739054296;0.016068215411558662;0.15601272504378275;0.21296642732049043;0.0008756567425569177;0.7608669159369524
doc2vec;128,3;temporal10;no;yes;-75.75536578809105;0.5528258266199647;0.018328381786339772;0.15753238879159356;0.2844504921190893;0.0008756567425569177;0.7065114833625218
doc2vec;128,3;temporal10;yes;no;-70.41201999824872;0.5327928739054296;0.014730840630472843;0.1553835831873905;0.21529166549912457;0.0007005253940455342;0.8421539334500863
doc2vec;128,3;temporal10;yes;yes;-75.75536578809105;0.5528258266199647;0.018512106830122624;0.1577674290718038;0.27911465323992984;0.001050788091068301;0.819269704028021
doc2vec;128,3;temporal3;no;no;-59.6528016234676;0.5260122767075307;0.020506478108581444;0.15752125043782828;0.21275837302977235;0.0;0.8025557110332748
doc2vec;128,3;temporal3;no;yes;-65.04666391068301;0.5447322399299476;0.02069082486865148;0.1584937898423816;0.27696259019264435;0.00017513134851138354;0.7380858704028013
doc2vec;128,3;temporal3;yes;no;-59.6528016234676;0.5260122767075307;0.018132870402802124;0.15648088616462344;0.21590335376532416;0.00017513134851138354;0.8716907705779324
doc2vec;128,3;temporal3;yes;yes;-65.04666391068301;0.5447322399299476;0.02088160245183889;0.15957475131348495;0.26996280910683007;0.0007005253940455342;0.8367966795096322
doc2vec;128,3;temporal5;no;no;-65.49810701751314;0.530494031523643;0.018384816112084063;0.15714736252189135;0.21344841330998265;0.0;0.7890778248686511
doc2vec;128,3;temporal5;no;yes;-73.00726748686512;0.549279782837128;0.017329001751313505;0.1570243887915937;0.27621787390542885;0.00017513134851138354;0.7284255201401048
doc2vec;128,3;temporal5;yes;no;-65.49810701751314;0.530494031523643;0.016311323992994745;0.15575599649737298;0.2156000875656744;0.00017513134851138354;0.8559015884413299
doc2vec;128,3;temporal5;yes;yes;-73.00726748686512;0.549279782837128;0.017631021015761833;0.15713895796847643;0.27171593695271445;0.0003502626970227671;0.8236268248686516
doc2vec;128,3;window10;no;no;-62.49002939929948;0.5327972416812611;0.018038803852889668;0.15714032924693516;0.2130747232924692;0.0005253940455341507;0.77987085464098
doc2vec;128,3;window10;no;yes;-64.93861488791589;0.5434411436077063;0.01883882311733802;0.1590310980735551;0.2432792924693519;0.0005253940455341507;0.7783731961471108
doc2vec;128,3;window10;yes;no;-62.49002939929948;0.5327972416812611;0.01601871628721541;0.1558153485113835;0.21537945008756584;0.0008756567425569177;0.8574859492119091
doc2vec;128,3;window10;yes;yes;-64.93861488791589;0.5434411436077063;0.016529528896672502;0.15681785639229412;0.24091133800350267;0.0008756567425569177;0.8545264150612959
doc2vec;128,3;window3;no;no;-53.72130074956216;0.5279577127845888;0.020366036777583207;0.15709876707530648;0.21345205954465846;0.0;0.803701875656742
doc2vec;128,3;window3;no;yes;-54.69123365323991;0.5341636830122597;0.0225260367775832;0.15913799474605952;0.23659957968476356;0.00017513134851138354;0.8079759702276712
doc2vec;128,3;window3;yes;no;-53.72130074956216;0.5279577127845888;0.018036879159369534;0.15624839579684763;0.21556295446584947;0.00017513134851138354;0.8765547758318739
doc2vec;128,3;window3;yes;yes;-54.69123365323991;0.5341636830122597;0.019533959719789853;0.15864703152364265;0.23387014185639235;0.00017513134851138354;0.8760995464098069
doc2vec;128,3;window5;no;no;-57.194874234676014;0.5316999894921195;0.019472915936952735;0.1577542381786339;0.21309019089316977;0.0;0.7960125341506122
doc2vec;128,3;window5;no;yes;-58.75765979684764;0.5399230700525399;0.02188945709281962;0.15988089492119076;0.2411885096322242;0.0;0.7954145218914189
doc2vec;128,3;window5;yes;no;-57.194874234676014;0.5316999894921195;0.017021502626970237;0.157041873905429;0.21562564973730303;0.00017513134851138354;0.8693195376532404
doc2vec;128,3;window5;yes;yes;-58.75765979684764;0.5399230700525399;0.01984720840630474;0.1586911243432573;0.237609255691769;0.00017513134851138354;0.8667672924693518
doc2vec;128,5;last;no;no;-54.32667518388794;0.5158757127845882;0.018424640980735554;0.15475526269702278;0.2137321891418563;0.00017513134851138354;0.8072940140105078
doc2vec;128,5;last;no;yes;-54.137282728546346;0.5199952084063049;0.018934775831873925;0.15517852364273224;0.2247809614711033;0.00017513134851138354;0.8176603397548162
doc2vec;128,5;last;yes;no;-54.32667518388794;0.5158757127845882;0.01849539229422067;0.15271732224168122;0.21692422416812635;0.00017513134851138354;0.8831269597197903
doc2vec;128,5;last;yes;yes;-54.137282728546346;0.5199952084063049;0.01868817513134853;0.1531677162872155;0.2258657495621717;0.00017513134851138354;0.8850790017513127
