"id";"userID";"objectID";"visited_objects";"eventType";"eventValue";"position";"date"
"3356";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:23"
"3357";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:23"
"3358";"2692163";"5938";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:23"
"3359";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:26"
"3360";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:26"
"3361";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:26"
"3362";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:26"
"3363";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:26"
"3364";"2692163";"5938";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:26"
"3365";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:30"
"3366";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:30"
"3367";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:30"
"3368";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:30"
"3369";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:30"
"3370";"2692163";"5938";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:30"
"3371";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:34"
"3372";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:34"
"3373";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:34"
"3374";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:34"
"3375";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:34"
"3376";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:34"
"3377";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:39"
"3378";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:39"
"3379";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:39"
"3380";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:39"
"3381";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:39"
"3382";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:39"
"3383";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:42"
"3384";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:42"
"3385";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:42"
"3386";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:42"
"3387";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:42"
"3388";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:42"
"3389";"1853734";"4911";"33";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:44"
"3390";"1853734";"3787";"33";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:44"
"3391";"1853734";"4788";"33";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:44"
"3392";"1853734";"6155";"33";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:44"
"3393";"1853734";"3782";"33";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:44"
